account_id,subscription_id,company_name,company_email,transaction_amount,transaction_date
acc_415,sub_51736,Company_222,contact_222@ex.com,432.06,2024-02-15
acc_799,sub_51214,Company_13,alt_13@example.com,1353.42,2024-03-07
acc_976,sub_53660,Company_17,contact_17@exa.com,712.65,2023-05-20
acc_615,sub_52955,Company_301,contact_301@ex.com,20.52,2023-09-15
acc_1139,sub_52901,Company_212,contact_212@ex.com,1.0,2023-08-02
acc_1256,sub_53780,Company_132,contact_132@ex.com,899.1,2023-03-10
acc_841,sub_50242,Company_288,contact_288@ex.com,227.65,2024-05-07
acc_329,sub_53368,Company_29,contact_29@exa.com,1151.6,2023-09-06
acc_327,sub_51602,Company_399,contact_399@ex.com,976.21,2024-02-05
acc_397,sub_52422,Company_210,contact_210@ex.com,387.89,2023-12-25
acc_464,sub_50288,Company_139,contact_139@ex.com,1.0,2023-10-10
acc_823,sub_50575,Company_293,contact_293@ex.com,202.74,2024-08-22
acc_1377,sub_53868,Company_397,contact_397@ex.com,244.73,2024-03-30
acc_1377,sub_50583,Company_399,contact_399@ex.com,427.7,2023-12-02
acc_1305,sub_50044,Company_0,contact_0@exam.com,193.59,2023-11-15
acc_211,sub_52147,Company_6,contact_6@exam.com,1162.05,2024-09-04
acc_476,sub_51929,Company_218,contact_218@ex.com,997.42,2023-11-02
acc_256,sub_53367,Company_134,contact_134@ex.com,821.06,2024-09-16
acc_558,sub_53584,Company_38,alt_38@example.com,1425.24,2023-02-11
acc_524,sub_51562,Company_140,contact_140@ex.com,187.0,2024-04-22
acc_1199,sub_51744,Company_304,contact_304@ex.com,269.31,2024-12-27
acc_998,sub_52832,Company_116,contact_116@ex.com,1.0,2023-08-19
acc_212,sub_52141,Company_76,contact_76@exa.com,151.09,2024-09-09
acc_1227,sub_53931,Company_118,contact_118@ex.com,1.0,2023-09-05
acc_1362,sub_53560,Company_115,contact_115@ex.com,751.91,2024-12-19
acc_886,sub_53945,Company_236,contact_236@ex.com,644.08,2024-10-15
acc_574,sub_50430,Company_306,contact_306@ex.com,1.0,2023-10-10
acc_516,sub_53705,Company_24,alt_24@example.com,967.59,2023-12-03
acc_1366,sub_51718,Company_229,contact_229@ex.com,1.0,2024-01-01
acc_27,sub_50340,Company_374,contact_374@ex.com,169.67,2024-05-12
acc_1200,sub_50994,Company_28,contact_28@exa.com,752.56,2024-08-28
acc_1364,sub_51776,Company_55,contact_55@exa.com,413.32,2024-12-26
acc_1149,sub_51998,Company_240,contact_240@ex.com,917.83,2024-08-02
acc_1243,sub_51539,Company_257,contact_257@ex.com,788.07,2024-11-14
acc_87,sub_51567,Company_351,contact_351@ex.com,910.46,2024-08-27
acc_1317,sub_53433,Company_191,contact_191@ex.com,1.0,2024-08-12
acc_241,sub_50388,Company_218,contact_218@ex.com,1.0,2023-09-02
acc_1189,sub_51477,Company_293,contact_293@ex.com,1.0,2024-09-10
acc_807,sub_51727,Company_119,contact_119@ex.com,1.0,2023-02-10
acc_1326,sub_51422,Company_343,contact_343@ex.com,1.0,2024-04-16
acc_1071,sub_52348,Company_186,contact_186@ex.com,75.17,2024-02-13
acc_1287,sub_53330,Company_305,contact_305@ex.com,1.0,2024-03-18
acc_53,sub_52740,Company_37,contact_37@exa.com,339.74,2023-07-05
acc_1292,sub_50098,Company_339,contact_339@ex.com,1.0,2023-04-12
acc_845,sub_51197,Company_311,contact_311@ex.com,1206.8,2024-04-12
acc_520,sub_53479,Company_84,contact_84@exa.com,550.71,2024-11-30
acc_722,sub_51409,Company_310,contact_310@ex.com,1460.9,2023-09-12
acc_914,sub_51133,Company_198,contact_198@ex.com,1.0,2023-11-29
acc_329,sub_53148,Company_311,contact_311@ex.com,329.88,2024-07-14
acc_660,sub_52655,Company_9,contact_9@exam.com,1116.24,2023-12-23
acc_353,sub_53198,Company_26,contact_26@exa.com,1270.19,2023-04-02
acc_721,sub_51367,Company_308,contact_308@ex.com,932.28,2023-08-22
acc_627,sub_51296,Company_358,contact_358@ex.com,169.92,2023-04-03
acc_832,sub_52619,Company_189,contact_189@ex.com,483.13,2024-05-24
acc_382,sub_52619,Company_189,contact_189@ex.com,1.0,2023-07-27
acc_1449,sub_51084,Company_290,contact_290@ex.com,738.45,2023-12-12
acc_897,sub_53300,Company_68,contact_68@exa.com,1345.75,2023-06-13
acc_346,sub_53929,Company_365,contact_365@ex.com,497.68,2023-04-25
acc_1192,sub_50777,Company_250,contact_250@ex.com,479.58,2024-06-02
acc_1316,sub_52868,Company_364,contact_364@ex.com,849.52,2024-07-27
acc_365,sub_52204,Company_293,contact_293@ex.com,609.0,2024-12-13
acc_407,sub_50311,Company_345,contact_345@ex.com,158.18,2024-12-29
acc_1359,sub_52449,Company_37,contact_37@exa.com,618.86,2023-09-27
acc_1467,sub_50597,Company_135,contact_135@ex.com,523.44,2023-12-29
acc_273,sub_51625,Company_386,contact_386@ex.com,1.0,2023-04-17
acc_602,sub_53461,Company_13,alt_13@example.com,927.86,2023-03-26
acc_461,sub_51326,Company_97,contact_97@exa.com,674.95,2023-02-11
acc_1123,sub_51007,Company_1,contact_1@exam.com,249.42,2023-10-08
acc_1013,sub_50107,Company_361,contact_361@ex.com,352.21,2024-12-12
acc_503,sub_50896,Company_160,contact_160@ex.com,1315.2,2024-03-26
acc_443,sub_52653,Company_387,contact_387@ex.com,235.16,2023-10-31
acc_43,sub_50998,Company_0,alt_0@example.com,1289.15,2024-05-09
acc_899,sub_53432,Company_16,contact_16@exa.com,633.5,2024-07-18
acc_394,sub_52326,Company_283,contact_283@ex.com,630.24,2024-06-15
acc_819,sub_52379,Company_10,contact_10@exa.com,948.34,2024-02-01
acc_536,sub_53058,Company_83,contact_83@exa.com,1065.98,2024-01-08
acc_540,sub_53290,Company_246,contact_246@ex.com,658.35,2024-01-09
acc_481,sub_53686,Company_230,contact_230@ex.com,493.83,2024-01-01
acc_1103,sub_51011,Company_365,contact_365@ex.com,876.86,2023-04-09
acc_1040,sub_53757,Company_26,contact_26@exa.com,1068.36,2024-07-02
acc_215,sub_51284,Company_371,contact_371@ex.com,1.0,2024-09-10
acc_1475,sub_50933,Company_127,contact_127@ex.com,535.55,2024-12-19
acc_1135,sub_52641,Company_26,alt_26@example.com,1235.19,2023-08-18
acc_552,sub_51905,Company_57,contact_57@exa.com,869.9,2023-02-24
acc_1268,sub_51885,Company_392,contact_392@ex.com,668.05,2024-08-28
acc_133,sub_51786,Company_131,contact_131@ex.com,1.0,2023-06-25
acc_1147,sub_50090,Company_330,contact_330@ex.com,683.73,2024-10-27
acc_712,sub_50235,Company_357,contact_357@ex.com,725.41,2024-12-24
acc_131,sub_50605,Company_176,contact_176@ex.com,1.0,2023-03-08
acc_1473,sub_53910,Company_5,alt_5@example.com,428.61,2023-09-16
acc_1491,sub_53880,Company_298,contact_298@ex.com,60.81,2024-09-04
acc_883,sub_52010,Company_77,contact_77@exa.com,1062.24,2023-05-17
acc_441,sub_51623,Company_17,alt_17@example.com,999.47,2023-11-14
acc_1428,sub_52205,Company_226,contact_226@ex.com,1.0,2023-12-05
acc_1168,sub_50952,Company_140,contact_140@ex.com,1.0,2024-06-04
acc_834,sub_53875,Company_67,contact_67@exa.com,233.46,2024-07-06
acc_1202,sub_52790,Company_156,contact_156@ex.com,485.4,2023-01-07
acc_1249,sub_53976,Company_141,contact_141@ex.com,98.4,2024-01-02
acc_246,sub_52406,Company_82,contact_82@exa.com,1166.44,2023-03-14
acc_131,sub_52514,Company_232,contact_232@ex.com,804.06,2023-06-15
acc_399,sub_53000,Company_357,contact_357@ex.com,388.22,2024-09-07
acc_368,sub_53169,Company_153,contact_153@ex.com,1.0,2023-01-31
acc_1014,sub_52659,Company_164,contact_164@ex.com,1.0,2023-12-06
acc_193,sub_50364,Company_50,contact_50@exa.com,1420.3,2024-08-10
acc_1404,sub_52871,Company_337,contact_337@ex.com,593.43,2024-02-22
acc_1427,sub_51561,Company_252,contact_252@ex.com,722.12,2023-12-18
acc_197,sub_50749,Company_29,contact_29@exa.com,480.57,2023-07-01
acc_882,sub_52896,Company_103,contact_103@ex.com,1.0,2024-05-26
acc_720,sub_50928,Company_39,alt_39@example.com,1478.74,2024-10-10
acc_696,sub_50334,Company_254,contact_254@ex.com,688.56,2023-04-07
acc_528,sub_52145,Company_8,alt_8@example.com,50.19,2024-09-12
acc_1141,sub_50249,Company_108,contact_108@ex.com,107.54,2024-01-18
acc_346,sub_50391,Company_319,contact_319@ex.com,22.56,2024-06-25
acc_10,sub_50051,Company_386,contact_386@ex.com,503.75,2023-11-10
acc_1164,sub_50113,Company_349,contact_349@ex.com,853.78,2023-03-13
acc_354,sub_53914,Company_205,contact_205@ex.com,298.95,2024-09-27
acc_373,sub_52040,Company_391,contact_391@ex.com,812.12,2023-12-20
acc_1400,sub_50397,Company_211,contact_211@ex.com,1.0,2024-09-06
acc_1176,sub_51532,Company_265,contact_265@ex.com,281.85,2024-03-27
acc_364,sub_52893,Company_339,contact_339@ex.com,770.85,2024-03-31
acc_1275,sub_50124,Company_395,contact_395@ex.com,77.39,2024-07-04
acc_247,sub_53638,Company_73,contact_73@exa.com,1214.66,2023-11-16
acc_597,sub_53829,Company_198,contact_198@ex.com,179.51,2024-11-30
acc_1209,sub_50738,Company_294,contact_294@ex.com,787.36,2023-04-13
acc_396,sub_52038,Company_362,contact_362@ex.com,913.18,2024-09-19
acc_691,sub_53768,Company_9,alt_9@example.com,1407.97,2024-11-05
acc_797,sub_52244,Company_139,contact_139@ex.com,1.0,2023-04-30
acc_1136,sub_52739,Company_27,contact_27@exa.com,116.89,2023-09-10
acc_290,sub_51497,Company_393,contact_393@ex.com,374.39,2024-05-17
acc_828,sub_50771,Company_133,contact_133@ex.com,81.55,2023-03-02
acc_984,sub_53754,Company_196,contact_196@ex.com,1.0,2024-11-06
acc_1211,sub_52898,Company_7,contact_7@exam.com,166.19,2024-06-16
acc_1359,sub_50372,Company_10,contact_10@exa.com,989.11,2024-06-23
acc_1178,sub_52306,Company_308,contact_308@ex.com,1.0,2024-06-18
acc_1119,sub_51614,Company_87,contact_87@exa.com,971.93,2023-10-17
acc_278,sub_51312,Company_316,contact_316@ex.com,682.9,2023-07-22
acc_1283,sub_51199,Company_327,contact_327@ex.com,650.95,2024-03-21
acc_169,sub_51544,Company_397,contact_397@ex.com,745.89,2024-05-18
acc_627,sub_51592,Company_332,contact_332@ex.com,756.47,2023-10-22
acc_1401,sub_53157,Company_323,contact_323@ex.com,1.0,2024-06-24
acc_86,sub_53404,Company_96,contact_96@exa.com,298.36,2023-04-02
acc_1204,sub_51257,Company_4,contact_4@exam.com,1126.82,2024-08-07
acc_356,sub_52223,Company_243,contact_243@ex.com,968.58,2023-02-19
acc_58,sub_52188,Company_67,contact_67@exa.com,89.87,2023-11-07
acc_386,sub_51576,Company_143,contact_143@ex.com,540.61,2024-07-04
acc_1402,sub_50214,Company_35,alt_35@example.com,1313.08,2024-06-04
acc_366,sub_52146,Company_42,contact_42@exa.com,772.94,2024-11-28
acc_92,sub_52863,Company_73,contact_73@exa.com,1367.78,2023-04-12
acc_381,sub_51872,Company_162,contact_162@ex.com,1.0,2024-12-30
acc_150,sub_51311,Company_0,contact_0@exam.com,1076.77,2024-05-22
acc_1170,sub_50846,Company_324,contact_324@ex.com,967.82,2023-01-16
acc_782,sub_50185,Company_167,contact_167@ex.com,324.92,2024-12-06
acc_595,sub_50476,Company_335,contact_335@ex.com,27.01,2023-09-04
acc_678,sub_52701,Company_201,contact_201@ex.com,1.0,2024-02-04
acc_468,sub_53385,Company_138,contact_138@ex.com,570.24,2024-02-16
acc_320,sub_50183,Company_13,contact_13@exa.com,229.67,2023-09-10
acc_1370,sub_52546,Company_112,contact_112@ex.com,402.11,2024-03-08
acc_1169,sub_52786,Company_125,contact_125@ex.com,1.0,2024-10-03
acc_420,sub_51268,Company_45,contact_45@exa.com,1411.6,2024-10-31
acc_559,sub_53017,Company_276,contact_276@ex.com,625.62,2023-01-11
acc_848,sub_51703,Company_197,contact_197@ex.com,578.16,2023-07-14
acc_1000,sub_53345,Company_47,contact_47@exa.com,395.07,2023-01-11
acc_1419,sub_52566,Company_312,contact_312@ex.com,605.29,2024-12-13
acc_920,sub_53142,Company_374,contact_374@ex.com,210.75,2024-12-07
acc_145,sub_50913,Company_261,contact_261@ex.com,963.64,2023-04-29
acc_1001,sub_50650,Company_192,contact_192@ex.com,118.42,2024-07-03
acc_343,sub_51340,Company_280,contact_280@ex.com,1.0,2023-09-20
acc_1395,sub_53912,Company_352,contact_352@ex.com,1.0,2024-12-12
acc_1168,sub_53504,Company_294,contact_294@ex.com,407.02,2023-05-03
acc_414,sub_51617,Company_357,contact_357@ex.com,1.0,2024-07-22
acc_1020,sub_53467,Company_62,contact_62@exa.com,317.17,2024-06-14
acc_961,sub_50146,Company_7,alt_7@example.com,728.65,2023-04-25
acc_78,sub_50936,Company_231,contact_231@ex.com,1.0,2023-07-08
acc_1421,sub_50342,Company_2,alt_2@example.com,1213.49,2023-09-05
acc_1261,sub_51785,Company_256,contact_256@ex.com,568.93,2023-05-27
acc_1223,sub_51810,Company_251,contact_251@ex.com,1.0,2024-11-09
acc_1032,sub_53824,Company_232,contact_232@ex.com,1.0,2023-07-13
acc_431,sub_53147,Company_338,contact_338@ex.com,1.0,2023-02-14
acc_30,sub_52329,Company_134,contact_134@ex.com,1.0,2023-12-16
acc_514,sub_53520,Company_1,alt_1@example.com,1384.32,2023-12-25
acc_411,sub_51892,Company_274,contact_274@ex.com,1.0,2023-02-27
acc_779,sub_51602,Company_399,contact_399@ex.com,246.58,2023-10-26
acc_131,sub_52070,Company_97,contact_97@exa.com,353.35,2024-10-04
acc_688,sub_50796,Company_332,contact_332@ex.com,993.86,2024-03-25
acc_903,sub_50103,Company_33,alt_33@example.com,122.69,2023-09-09
acc_1083,sub_52464,Company_391,contact_391@ex.com,445.95,2023-06-14
acc_1121,sub_50587,Company_84,contact_84@exa.com,1446.98,2023-02-28
acc_1403,sub_50456,Company_240,contact_240@ex.com,116.39,2024-06-14
acc_36,sub_52188,Company_67,contact_67@exa.com,935.51,2023-06-23
acc_659,sub_52965,Company_296,contact_296@ex.com,568.15,2023-05-27
acc_213,sub_53692,Company_322,contact_322@ex.com,1.0,2023-01-07
acc_8,sub_51561,Company_252,contact_252@ex.com,852.81,2024-02-01
acc_1162,sub_53148,Company_311,contact_311@ex.com,197.07,2023-08-18
acc_1287,sub_53121,Company_13,alt_13@example.com,72.09,2024-07-12
acc_41,sub_50302,Company_15,alt_15@example.com,980.32,2024-05-02
acc_1171,sub_53838,Company_392,contact_392@ex.com,974.29,2023-10-17
acc_1262,sub_52808,Company_326,contact_326@ex.com,592.42,2023-09-01
acc_1005,sub_52797,Company_23,contact_23@exa.com,926.66,2023-12-20
acc_1099,sub_51860,Company_358,contact_358@ex.com,1.0,2023-08-18
acc_588,sub_50591,Company_314,contact_314@ex.com,962.9,2023-06-28
acc_796,sub_53944,Company_255,contact_255@ex.com,1.0,2023-06-14
acc_43,sub_51507,Company_216,contact_216@ex.com,658.97,2023-11-04
acc_88,sub_50589,Company_33,alt_33@example.com,700.7,2024-12-28
acc_1109,sub_53603,Company_27,contact_27@exa.com,1280.49,2024-02-16
acc_1284,sub_50512,Company_131,contact_131@ex.com,542.35,2024-02-20
acc_856,sub_51724,Company_292,contact_292@ex.com,701.66,2024-04-08
acc_796,sub_51818,Company_311,contact_311@ex.com,706.01,2023-12-12
acc_1363,sub_51335,Company_307,contact_307@ex.com,610.35,2024-06-26
acc_504,sub_50843,Company_21,alt_21@example.com,341.1,2023-07-15
acc_399,sub_52328,Company_37,alt_37@example.com,1423.05,2024-11-06
acc_1268,sub_53211,Company_308,contact_308@ex.com,557.85,2024-04-19
acc_837,sub_52245,Company_182,contact_182@ex.com,574.73,2023-11-11
acc_805,sub_50874,Company_1,alt_1@example.com,229.17,2023-04-22
acc_1336,sub_52223,Company_243,contact_243@ex.com,689.43,2024-09-30
acc_105,sub_51688,Company_91,contact_91@exa.com,315.13,2023-12-12
acc_321,sub_52259,Company_39,contact_39@exa.com,996.28,2024-06-13
acc_370,sub_51768,Company_384,contact_384@ex.com,1.0,2023-01-25
acc_423,sub_52842,Company_398,contact_398@ex.com,591.24,2024-11-14
acc_560,sub_50705,Company_258,contact_258@ex.com,1.0,2024-11-27
acc_320,sub_52307,Company_75,contact_75@exa.com,969.03,2024-08-11
acc_406,sub_53202,Company_381,contact_381@ex.com,243.01,2023-11-21
acc_504,sub_51919,Company_146,contact_146@ex.com,1.0,2023-05-14
acc_997,sub_53123,Company_144,contact_144@ex.com,488.0,2024-09-19
acc_1287,sub_52173,Company_347,contact_347@ex.com,1.0,2024-11-23
acc_134,sub_50397,Company_211,contact_211@ex.com,146.91,2023-01-09
acc_109,sub_53769,Company_394,contact_394@ex.com,510.63,2023-04-03
acc_731,sub_51283,Company_215,contact_215@ex.com,320.45,2023-06-04
acc_437,sub_53923,Company_192,contact_192@ex.com,475.19,2023-03-09
acc_915,sub_53704,Company_11,contact_11@exa.com,723.13,2024-12-21
acc_594,sub_50717,Company_35,contact_35@exa.com,468.8,2024-07-29
acc_312,sub_50654,Company_152,contact_152@ex.com,261.62,2023-05-02
acc_1267,sub_52180,Company_11,contact_11@exa.com,626.33,2024-07-29
acc_1288,sub_52262,Company_305,contact_305@ex.com,714.96,2023-10-15
acc_511,sub_52826,Company_70,contact_70@exa.com,1464.66,2024-11-10
acc_301,sub_53872,Company_125,contact_125@ex.com,1.0,2023-04-10
acc_81,sub_53095,Company_71,contact_71@exa.com,220.69,2024-01-26
acc_777,sub_51936,Company_350,contact_350@ex.com,725.78,2023-01-21
acc_1410,sub_52400,Company_343,contact_343@ex.com,1481.9,2024-01-07
acc_904,sub_53813,Company_375,contact_375@ex.com,885.64,2023-07-06
acc_41,sub_51832,Company_57,contact_57@exa.com,1456.04,2024-11-18
acc_705,sub_52321,Company_90,contact_90@exa.com,1330.69,2023-03-29
acc_758,sub_53631,Company_236,contact_236@ex.com,121.96,2023-05-19
acc_615,sub_52556,Company_183,contact_183@ex.com,1.0,2023-06-03
acc_1370,sub_50454,Company_289,contact_289@ex.com,311.76,2024-10-11
acc_599,sub_51313,Company_260,contact_260@ex.com,1.0,2023-03-27
acc_1235,sub_51452,Company_228,contact_228@ex.com,1.0,2024-05-21
acc_1274,sub_50065,Company_173,contact_173@ex.com,1.0,2024-03-03
acc_748,sub_50692,Company_370,contact_370@ex.com,1.0,2023-07-16
acc_574,sub_52102,Company_64,contact_64@exa.com,1473.41,2023-01-25
acc_653,sub_52005,Company_377,contact_377@ex.com,1.0,2023-02-23
acc_490,sub_52659,Company_164,contact_164@ex.com,1.0,2023-09-27
acc_887,sub_51838,Company_46,contact_46@exa.com,519.53,2023-10-07
acc_1345,sub_53071,Company_397,contact_397@ex.com,697.97,2023-03-24
acc_1130,sub_51363,Company_380,contact_380@ex.com,66.43,2024-10-01
acc_1175,sub_50043,Company_276,contact_276@ex.com,48.43,2024-01-25
acc_963,sub_50817,Company_1,alt_1@example.com,582.43,2023-02-06
acc_1377,sub_52847,Company_200,contact_200@ex.com,420.02,2024-01-20
acc_752,sub_51374,Company_79,contact_79@exa.com,1208.66,2024-03-10
acc_536,sub_52945,Company_153,contact_153@ex.com,837.53,2024-05-15
acc_547,sub_51153,Company_38,alt_38@example.com,143.29,2024-04-05
acc_1376,sub_53763,Company_198,contact_198@ex.com,145.5,2024-11-13
acc_653,sub_53741,Company_187,contact_187@ex.com,1.0,2023-04-27
acc_264,sub_50094,Company_35,contact_35@exa.com,1213.22,2023-04-20
acc_153,sub_50995,Company_379,contact_379@ex.com,282.12,2023-03-08
acc_1172,sub_50630,Company_242,contact_242@ex.com,1.0,2023-03-31
acc_155,sub_53537,Company_270,contact_270@ex.com,34.27,2023-01-14
acc_699,sub_53016,Company_59,contact_59@exa.com,1307.84,2024-09-24
acc_320,sub_50288,Company_139,contact_139@ex.com,882.48,2024-04-16
acc_678,sub_52584,Company_35,contact_35@exa.com,1183.47,2023-04-19
acc_250,sub_52509,Company_291,contact_291@ex.com,103.13,2023-05-23
acc_167,sub_50817,Company_1,alt_1@example.com,294.65,2023-04-04
acc_887,sub_50015,Company_35,contact_35@exa.com,1191.56,2023-08-27
acc_103,sub_50861,Company_326,contact_326@ex.com,1.0,2024-02-01
acc_1281,sub_51312,Company_316,contact_316@ex.com,803.41,2024-05-02
acc_405,sub_53348,Company_311,contact_311@ex.com,1.0,2024-05-22
acc_1447,sub_52479,Company_348,contact_348@ex.com,295.38,2023-10-22
acc_1385,sub_52996,Company_175,contact_175@ex.com,895.88,2023-03-04
acc_379,sub_51812,Company_7,contact_7@exam.com,771.22,2023-03-23
acc_405,sub_50720,Company_195,contact_195@ex.com,409.63,2024-07-09
acc_388,sub_52356,Company_39,contact_39@exa.com,1055.95,2024-12-20
acc_156,sub_53119,Company_63,contact_63@exa.com,298.53,2023-11-26
acc_467,sub_53097,Company_180,contact_180@ex.com,260.39,2024-10-12
acc_1214,sub_53424,Company_282,contact_282@ex.com,459.14,2024-02-27
acc_1312,sub_52075,Company_28,contact_28@exa.com,442.4,2024-03-12
acc_707,sub_51027,Company_72,contact_72@exa.com,1108.46,2024-06-27
acc_1342,sub_50028,Company_126,contact_126@ex.com,1.0,2024-11-30
acc_577,sub_51030,Company_43,contact_43@exa.com,1136.36,2023-03-08
acc_129,sub_50252,Company_240,contact_240@ex.com,751.01,2023-03-03
acc_1382,sub_50049,Company_281,contact_281@ex.com,150.58,2024-08-25
acc_741,sub_53159,Company_329,contact_329@ex.com,1.0,2024-09-12
acc_135,sub_52777,Company_319,contact_319@ex.com,862.42,2023-11-23
acc_734,sub_51846,Company_60,contact_60@exa.com,1118.45,2024-05-06
acc_1024,sub_51517,Company_325,contact_325@ex.com,464.37,2024-05-15
acc_1119,sub_51283,Company_215,contact_215@ex.com,1.0,2023-07-14
acc_1203,sub_50934,Company_126,contact_126@ex.com,272.42,2024-12-08
acc_840,sub_51445,Company_276,contact_276@ex.com,708.12,2024-04-17
acc_826,sub_51328,Company_230,contact_230@ex.com,706.16,2024-04-20
acc_313,sub_51852,Company_307,contact_307@ex.com,230.28,2024-01-30
acc_51,sub_51718,Company_229,contact_229@ex.com,1.0,2023-11-21
acc_1295,sub_51562,Company_140,contact_140@ex.com,241.09,2024-01-10
acc_890,sub_50057,Company_16,contact_16@exa.com,1191.24,2024-11-08
acc_354,sub_53708,Company_312,contact_312@ex.com,243.54,2023-07-08
acc_195,sub_50888,Company_274,contact_274@ex.com,44.26,2024-04-28
acc_555,sub_50613,Company_255,contact_255@ex.com,519.23,2023-01-23
acc_804,sub_52037,Company_27,alt_27@example.com,254.31,2024-07-16
acc_467,sub_51137,Company_356,contact_356@ex.com,301.12,2024-09-13
