invoice_id,subscription_id,invoiced_amount,invoice_date
inv_90616,sub_53974,707.79,2023-03-08
inv_90617,sub_52188,1208.82,2024-06-13
inv_90618,sub_50052,1018.29,2024-02-04
inv_90619,sub_52758,944.82,2024-12-06
inv_90621,sub_50345,886.42,2023-10-10
inv_90622,sub_50669,856.1,2024-04-03
inv_90623,sub_50821,1172.37,2024-04-02
inv_90624,sub_51035,598.76,2024-07-15
inv_90625,sub_52979,595.8,2023-07-29
inv_90626,sub_52206,1462.53,2023-10-31
inv_90627,sub_51592,1260.02,2023-03-04
inv_90628,sub_53679,1455.88,2024-04-11
inv_90629,sub_52246,1041.22,2023-04-12
inv_90630,sub_50703,688.18,2024-09-07
inv_90631,sub_51052,937.16,2024-04-27
inv_90632,sub_51738,501.6,2023-11-24
inv_90633,sub_53910,778.31,2024-09-17
inv_90634,sub_52263,773.09,2023-08-14
inv_90635,sub_53652,907.23,2024-02-24
inv_90636,sub_52938,234.58,2023-02-05
inv_90637,sub_51203,944.86,2023-10-19
inv_90638,sub_53912,968.59,2024-06-18
inv_90639,sub_53827,1146.86,2024-01-07
inv_90640,sub_51704,1273.22,2023-09-01
inv_90641,sub_50970,1356.06,2024-06-28
inv_90642,sub_53447,1350.73,2023-08-31
inv_90643,sub_50450,614.03,2023-07-03
inv_90644,sub_52379,89.39,2023-08-29
inv_90645,sub_51852,227.98,2024-11-27
inv_90646,sub_51256,969.83,2023-03-02
inv_90647,sub_53027,999.79,2024-11-09
inv_90648,sub_51041,196.27,2024-09-18
inv_90649,sub_51465,1460.8,2023-07-20
inv_90650,sub_50214,742.91,2023-12-02
inv_90652,sub_50141,959.52,2023-07-22
inv_90653,sub_51436,928.78,2023-06-23
inv_90654,sub_52621,49.82,2024-01-11
inv_90655,sub_53721,727.71,2023-02-04
inv_90656,sub_53495,839.22,2024-08-18
inv_90657,sub_52793,214.55,2024-11-05
inv_90658,sub_50635,635.07,2023-01-03
inv_90659,sub_53850,1453.42,2023-02-25
inv_90660,sub_52034,767.15,2023-08-28
inv_90661,sub_52566,755.53,2024-10-19
inv_90662,sub_51677,1184.47,2023-06-01
inv_90663,sub_52979,917.61,2024-02-17
inv_90664,sub_50413,236.83,2023-12-28
inv_90665,sub_52646,1212.13,2024-09-16
inv_90666,sub_53596,812.44,2024-11-07
inv_90667,sub_50503,1269.96,2023-06-19
inv_90668,sub_50773,301.03,2023-05-01
inv_90669,sub_52804,644.14,2023-01-30
inv_90670,sub_53383,314.78,2024-07-06
inv_90671,sub_52920,925.96,2023-07-09
inv_90672,sub_52780,1136.31,2024-01-16
inv_90673,sub_51649,376.02,2024-11-23
inv_90674,sub_50326,1477.84,2023-10-26
inv_90675,sub_53707,51.84,2023-06-24
inv_90676,sub_52977,159.48,2023-08-03
inv_90677,sub_50204,1490.12,2023-01-16
inv_90678,sub_53310,438.53,2023-06-14
inv_90679,sub_51880,1267.82,2023-03-15
inv_90680,sub_51911,1340.29,2024-07-12
inv_90681,sub_53861,170.0,2024-12-08
inv_90683,sub_51005,215.47,2023-10-10
inv_90684,sub_53839,572.14,2023-05-21
inv_90685,sub_52709,236.0,2023-07-30
inv_90686,sub_52741,997.03,2024-05-03
inv_90687,sub_52786,759.05,2023-04-23
inv_90688,sub_53791,594.68,2023-04-25
inv_90689,sub_52985,425.92,2023-06-13
inv_90690,sub_51946,634.43,2024-10-29
inv_90691,sub_51768,521.12,2023-01-23
inv_90692,sub_51956,647.7,2023-03-11
inv_90693,sub_52822,396.65,2023-05-04
inv_90694,sub_51673,343.49,2023-11-17
inv_90695,sub_50225,1023.98,2023-03-07
inv_90696,sub_51162,297.14,2023-01-24
inv_90697,sub_51545,983.62,2023-05-05
inv_90698,sub_53490,410.01,2023-03-12
inv_90699,sub_50191,1126.45,2024-02-04
inv_90700,sub_53925,439.02,2023-12-12
inv_90701,sub_53891,764.99,2023-01-07
inv_90702,sub_50101,1030.7,2023-09-18
inv_90703,sub_53098,115.2,2023-05-11
inv_90704,sub_53222,420.26,2024-01-03
inv_90705,sub_50509,575.48,2024-09-02
inv_90706,sub_51258,1225.15,2023-12-07
inv_90707,sub_51013,1178.74,2023-01-03
inv_90708,sub_52558,245.26,2024-06-07
inv_90709,sub_52738,717.01,2024-06-14
inv_90710,sub_53366,367.06,2023-07-07
inv_90711,sub_52560,350.07,2023-09-07
inv_90712,sub_52915,583.22,2024-03-27
inv_90714,sub_52257,861.05,2024-01-15
inv_90715,sub_50834,1303.11,2023-05-31
inv_90716,sub_51450,1045.99,2023-03-09
inv_90717,sub_52032,108.81,2023-07-16
inv_90718,sub_53318,1067.72,2024-05-27
inv_90719,sub_52185,1283.67,2024-11-25
inv_90720,sub_50643,198.72,2024-01-19
inv_90721,sub_53775,1144.78,2023-12-25
inv_90722,sub_50551,410.86,2024-08-13
inv_90723,sub_52535,389.57,2023-01-02
inv_90724,sub_53584,1132.28,2024-04-28
inv_90725,sub_50504,322.02,2023-04-15
inv_90726,sub_51655,155.73,2024-07-23
inv_90727,sub_52141,1436.85,2023-11-13
inv_90728,sub_53154,1415.54,2023-03-12
inv_90729,sub_50424,1060.28,2023-07-05
inv_90730,sub_53633,1300.95,2024-11-07
inv_90731,sub_50534,589.82,2023-02-21
inv_90732,sub_52417,1012.29,2024-10-16
inv_90733,sub_50018,649.17,2023-05-02
inv_90734,sub_50198,1066.77,2023-05-21
inv_90735,sub_52971,865.85,2024-02-04
inv_90736,sub_51931,415.86,2024-03-04
inv_90737,sub_53523,1062.57,2024-04-25
inv_90738,sub_51797,776.65,2023-07-18
inv_90739,sub_51164,865.64,2023-07-19
inv_90740,sub_50429,664.93,2023-08-27
inv_90741,sub_52956,899.08,2023-08-09
inv_90742,sub_52848,1261.92,2024-07-10
inv_90743,sub_50964,562.33,2024-03-28
inv_90745,sub_51399,670.95,2024-05-14
inv_90746,sub_50341,746.73,2023-04-20
inv_90747,sub_51309,514.85,2023-10-26
inv_90748,sub_52136,871.37,2024-01-21
inv_90749,sub_51035,368.82,2023-06-04
inv_90750,sub_52921,407.45,2024-02-06
inv_90751,sub_52405,591.86,2023-04-20
inv_90752,sub_53317,810.55,2024-10-11
inv_90753,sub_50412,501.43,2024-06-29
inv_90754,sub_52438,927.21,2023-01-02
inv_90755,sub_52402,932.47,2024-12-21
inv_90756,sub_53988,975.02,2023-06-13
inv_90757,sub_51589,319.26,2023-07-20
inv_90758,sub_50213,906.66,2024-03-17
inv_90759,sub_50645,48.84,2023-10-17
inv_90760,sub_52098,219.82,2023-01-21
inv_90761,sub_50456,1212.42,2023-12-22
inv_90762,sub_50595,124.02,2023-08-01
inv_90763,sub_52210,183.26,2023-03-11
inv_90764,sub_52698,792.27,2024-09-21
inv_90765,sub_53995,678.14,2023-07-30
inv_90766,sub_52844,945.44,2023-10-19
inv_90767,sub_53232,726.32,2023-12-17
inv_90768,sub_52703,260.37,2024-07-24
inv_90769,sub_53885,1419.47,2024-08-22
inv_90770,sub_52521,1485.97,2024-09-13
inv_90771,sub_52869,1063.57,2024-05-01
inv_90772,sub_53603,1244.05,2024-09-21
inv_90773,sub_50247,301.09,2024-02-02
inv_90774,sub_52330,679.45,2023-06-30
inv_90776,sub_53170,1168.16,2024-01-14
inv_90777,sub_52639,1300.3,2023-09-14
inv_90778,sub_50152,696.42,2023-10-24
inv_90779,sub_50937,142.74,2023-01-21
inv_90780,sub_53731,1398.17,2024-11-28
inv_90781,sub_52248,544.85,2024-04-03
inv_90782,sub_52868,334.03,2024-02-08
inv_90783,sub_52534,1453.82,2024-06-12
inv_90784,sub_53599,1068.71,2024-12-25
inv_90785,sub_51889,522.77,2024-07-17
inv_90786,sub_53341,900.11,2023-03-04
inv_90787,sub_50381,1476.26,2024-12-10
inv_90788,sub_52988,444.47,2023-06-05
inv_90789,sub_53643,1005.08,2024-11-08
inv_90790,sub_52573,749.8,2024-09-27
inv_90791,sub_53932,1362.35,2024-01-12
inv_90792,sub_51532,723.92,2024-10-29
inv_90793,sub_53312,1221.21,2023-02-05
inv_90794,sub_53631,1289.66,2023-02-18
inv_90795,sub_52950,495.29,2023-08-28
inv_90796,sub_51699,1171.59,2024-06-21
inv_90797,sub_52951,1170.91,2023-02-23
inv_90798,sub_52269,872.86,2023-10-07
inv_90799,sub_50903,483.94,2025-01-01
inv_90800,sub_53080,1420.94,2024-07-11
inv_90801,sub_50721,67.07,2024-07-06
inv_90802,sub_51920,743.82,2024-04-07
inv_90803,sub_52851,137.12,2024-08-08
inv_90804,sub_51101,1387.6,2023-09-16
inv_90805,sub_52988,134.02,2023-03-13
inv_90807,sub_53961,931.14,2023-06-03
inv_90808,sub_52877,750.63,2023-02-27
inv_90809,sub_53296,678.01,2024-01-30
inv_90810,sub_51638,284.36,2024-02-24
inv_90811,sub_52644,1209.24,2023-06-04
inv_90812,sub_52034,205.0,2023-10-13
inv_90813,sub_51860,1398.23,2024-08-03
inv_90814,sub_52381,1433.3,2024-03-15
inv_90815,sub_51927,404.76,2023-01-14
inv_90816,sub_51857,115.88,2023-05-29
inv_90817,sub_50953,894.46,2024-01-01
inv_90818,sub_50545,663.8,2023-12-22
inv_90819,sub_52761,1215.05,2023-12-07
inv_90820,sub_52833,955.95,2023-12-13
inv_90821,sub_53819,677.15,2024-11-11
inv_90822,sub_52104,201.53,2023-06-16
inv_90823,sub_53433,1281.97,2023-01-08
inv_90824,sub_50148,1307.79,2024-03-05
inv_90825,sub_53439,494.55,2023-11-21
inv_90826,sub_51416,1405.72,2023-02-19
inv_90827,sub_53070,1002.86,2023-01-21
inv_90828,sub_51974,1201.34,2023-10-12
inv_90829,sub_50815,948.18,2024-09-01
inv_90830,sub_50835,805.59,2023-06-11
inv_90831,sub_53630,999.44,2023-01-10
inv_90832,sub_51947,987.11,2024-01-06
inv_90833,sub_52482,1082.22,2023-08-21
inv_90834,sub_51441,936.44,2023-06-30
inv_90835,sub_51171,267.49,2024-07-25
inv_90836,sub_51227,390.95,2023-05-13
inv_90838,sub_52415,38.63,2024-04-27
inv_90839,sub_50256,74.3,2023-07-26
inv_90840,sub_51993,797.14,2023-03-19
inv_90841,sub_52823,1211.45,2023-05-06
inv_90842,sub_52234,658.14,2024-08-24
inv_90843,sub_53316,379.25,2023-08-05
inv_90844,sub_52392,1034.14,2023-12-18
inv_90845,sub_53150,405.48,2023-10-11
inv_90846,sub_52570,513.14,2024-05-26
inv_90847,sub_52847,1041.33,2023-05-17
inv_90848,sub_53418,846.85,2023-02-26
inv_90849,sub_53313,342.85,2024-06-03
inv_90850,sub_51076,1136.2,2024-01-12
inv_90851,sub_52263,1319.21,2024-04-20
inv_90852,sub_53207,29.64,2024-09-20
inv_90853,sub_53011,1442.57,2023-04-05
inv_90854,sub_52324,313.8,2023-04-27
inv_90855,sub_52240,984.75,2023-08-13
inv_90856,sub_50531,365.05,2023-07-16
inv_90857,sub_51338,170.76,2023-12-03
inv_90858,sub_50212,930.77,2023-05-24
inv_90859,sub_50774,1265.11,2023-11-09
inv_90860,sub_51119,58.28,2024-01-08
inv_90861,sub_53962,1291.36,2024-08-03
inv_90862,sub_53114,1126.1,2024-11-15
inv_90863,sub_51000,1416.86,2024-07-20
inv_90864,sub_52997,930.94,2023-08-29
inv_90865,sub_50995,1451.02,2023-08-04
inv_90866,sub_51825,1025.7,2024-05-13
inv_90867,sub_50837,1009.47,2023-08-24
inv_90869,sub_51336,1252.32,2024-07-16
inv_90870,sub_50661,926.55,2024-08-22
inv_90871,sub_53826,805.79,2024-12-08
inv_90872,sub_51390,861.36,2024-05-30
inv_90873,sub_50277,439.03,2024-06-13
inv_90874,sub_52196,37.85,2024-09-21
inv_90875,sub_51369,119.0,2023-12-17
inv_90876,sub_51681,742.46,2024-02-18
inv_90877,sub_51232,217.36,2023-07-07
inv_90878,sub_51894,314.39,2023-02-08
inv_90879,sub_51700,374.7,2023-10-28
inv_90880,sub_51897,76.47,2024-06-20
inv_90881,sub_51961,108.65,2023-05-24
inv_90882,sub_52172,1371.22,2023-02-15
inv_90883,sub_53967,421.24,2024-11-15
inv_90884,sub_52215,1348.61,2024-09-16
inv_90885,sub_50445,913.6,2024-09-27
inv_90886,sub_51194,1357.29,2023-10-04
inv_90887,sub_51814,644.56,2023-07-20
inv_90888,sub_52603,994.77,2024-05-15
inv_90889,sub_53162,911.59,2023-09-03
inv_90890,sub_52090,48.03,2023-09-18
inv_90891,sub_53194,683.63,2023-02-11
inv_90892,sub_50464,380.73,2023-01-10
inv_90893,sub_50815,1485.39,2024-03-16
inv_90894,sub_53526,36.17,2023-10-04
inv_90895,sub_52425,180.53,2023-04-11
inv_90896,sub_53020,749.85,2024-08-01
inv_90897,sub_51916,51.59,2023-12-06
inv_90898,sub_51864,877.76,2024-11-21
inv_90900,sub_52065,97.25,2023-06-27
inv_90901,sub_51998,1120.44,2023-08-22
inv_90902,sub_53896,644.79,2023-07-06
inv_90903,sub_53713,490.04,2024-05-12
inv_90904,sub_52131,437.82,2024-07-31
inv_90905,sub_50037,388.83,2023-05-12
inv_90906,sub_50548,129.71,2023-08-14
inv_90907,sub_53377,1052.45,2024-06-04
inv_90908,sub_51747,932.02,2023-03-11
inv_90909,sub_52272,619.13,2023-01-31
inv_90910,sub_53607,718.95,2024-09-22
inv_90911,sub_53255,476.59,2024-12-08
inv_90912,sub_53086,880.88,2024-05-22
inv_90913,sub_50653,1157.23,2023-04-01
inv_90914,sub_53784,628.32,2023-12-15
inv_90915,sub_53039,771.24,2024-11-07
inv_90916,sub_52608,398.72,2024-12-15
inv_90917,sub_53257,328.78,2024-02-04
inv_90918,sub_52320,1448.81,2024-11-07
inv_90919,sub_50303,946.32,2023-12-24
inv_90920,sub_50817,1100.08,2023-11-13
inv_90921,sub_50038,558.21,2023-10-28
inv_90922,sub_52035,1265.69,2024-08-06
inv_90923,sub_50748,1348.08,2024-10-17
inv_90924,sub_53380,1215.35,2023-08-06
inv_90925,sub_50170,1037.04,2023-03-09
inv_90926,sub_53149,94.29,2024-09-29
inv_90927,sub_52388,1354.75,2023-08-26
inv_90928,sub_51107,544.05,2024-01-02
inv_90929,sub_50292,1305.95,2024-08-26
inv_90931,sub_53949,1007.81,2024-02-02
inv_90932,sub_51862,1248.71,2024-11-10
inv_90933,sub_53436,497.08,2023-09-13
inv_90934,sub_52998,353.19,2024-01-20
inv_90935,sub_50539,489.08,2024-08-10
inv_90936,sub_52430,856.26,2024-03-27
inv_90937,sub_53568,834.33,2023-01-31
inv_90938,sub_52676,1077.07,2023-07-06
inv_90939,sub_51969,165.67,2023-07-10
inv_90940,sub_53572,225.78,2023-08-29
inv_90941,sub_51973,1286.0,2024-12-19
inv_90942,sub_50660,1101.13,2024-02-28
inv_90943,sub_50817,1354.42,2024-06-24
inv_90944,sub_53895,644.82,2024-04-24
inv_90945,sub_50451,582.86,2023-03-06
inv_90946,sub_50789,1140.01,2024-07-15
inv_90947,sub_53417,300.43,2024-06-22
inv_90948,sub_50424,1183.99,2024-06-03
inv_90949,sub_50388,63.18,2024-01-03
inv_90950,sub_50628,461.17,2023-11-25
inv_90951,sub_50050,298.22,2024-04-09
inv_90952,sub_53849,972.1,2023-08-05
inv_90953,sub_51500,479.8,2023-03-15
inv_90954,sub_53075,192.39,2024-12-22
inv_90955,sub_53582,316.15,2024-10-29
inv_90956,sub_53192,952.71,2024-04-29
inv_90957,sub_52532,1192.42,2023-04-04
inv_90958,sub_51269,1443.47,2023-10-31
inv_90959,sub_50094,109.49,2024-04-13
inv_90960,sub_52393,862.11,2024-09-11
inv_90962,sub_53611,524.61,2023-06-16
inv_90963,sub_51987,1072.06,2024-09-28
inv_90964,sub_50345,183.11,2024-11-25
inv_90965,sub_51909,471.4,2023-12-26
inv_90966,sub_51396,1407.49,2024-02-20
inv_90967,sub_51513,1149.7,2023-08-31
inv_90968,sub_50039,285.66,2023-01-07
inv_90969,sub_50104,646.83,2024-02-19
inv_90970,sub_53238,533.54,2023-06-16
inv_90971,sub_50772,251.58,2023-11-07
inv_90972,sub_50556,1253.58,2024-10-19
inv_90973,sub_51183,256.39,2023-10-13
inv_90974,sub_51904,1353.05,2023-01-10
inv_90975,sub_51071,251.65,2023-10-31
inv_90976,sub_52052,1472.88,2023-02-19
inv_90977,sub_50308,317.73,2024-05-09
inv_90978,sub_50564,457.64,2023-01-21
inv_90979,sub_52296,930.78,2023-05-25
inv_90980,sub_52958,99.05,2023-01-23
inv_90981,sub_52162,489.5,2024-12-06
inv_90982,sub_52253,1025.97,2024-03-29
inv_90983,sub_51323,234.34,2024-08-06
inv_90984,sub_50926,256.85,2024-09-12
inv_90985,sub_51219,429.57,2024-01-20
inv_90986,sub_51255,345.17,2023-01-21
inv_90987,sub_50515,890.99,2023-05-18
inv_90988,sub_50110,854.84,2024-03-22
inv_90989,sub_52674,525.48,2024-06-16
inv_90990,sub_50876,952.9,2024-05-19
inv_90991,sub_50467,973.01,2024-04-26
inv_90993,sub_50557,39.03,2024-09-01
inv_90994,sub_50704,696.46,2024-08-13
inv_90995,sub_52026,931.74,2023-09-14
inv_90996,sub_52278,335.35,2024-08-06
inv_90997,sub_51033,789.07,2024-05-19
inv_90998,sub_51086,228.17,2024-05-29
inv_90999,sub_52558,33.04,2024-04-03
inv_91000,sub_51442,110.27,2024-04-22
inv_91001,sub_51957,535.27,2024-04-07
inv_91002,sub_53466,534.72,2023-08-14
inv_91003,sub_52640,132.72,2024-03-04
inv_91004,sub_53623,956.32,2024-12-11
inv_91005,sub_53459,1133.25,2023-05-06
inv_91006,sub_51465,697.42,2024-03-13
inv_91007,sub_51754,480.34,2023-01-15
inv_91008,sub_52742,1485.28,2024-03-03
inv_91009,sub_52294,29.89,2023-06-29
inv_91010,sub_50106,47.99,2024-08-02
inv_91011,sub_50084,1443.37,2024-06-26
inv_91012,sub_52665,1408.15,2024-12-19
inv_91013,sub_52439,701.71,2023-02-28
inv_91014,sub_52748,474.57,2024-02-20
inv_91015,sub_51387,1443.55,2023-12-07
inv_91016,sub_51215,1313.65,2023-10-23
inv_91017,sub_53667,75.83,2024-07-07
inv_91018,sub_52278,760.97,2023-01-12
inv_91019,sub_50807,1207.89,2023-06-16
inv_91020,sub_50276,1376.82,2024-08-10
inv_91021,sub_50839,60.06,2023-04-05
inv_91022,sub_52274,1186.18,2024-06-16
inv_91024,sub_52400,1159.82,2023-01-18
inv_91025,sub_52921,1072.83,2024-03-05
inv_91026,sub_50642,102.5,2024-07-17
inv_91027,sub_52045,363.27,2024-07-17
inv_91028,sub_51248,346.42,2023-06-21
inv_91029,sub_50408,562.05,2024-02-05
inv_91030,sub_50944,1188.04,2023-10-31
inv_91031,sub_53660,314.68,2024-09-11
inv_91032,sub_53609,1074.43,2024-03-06
inv_91033,sub_53481,765.63,2024-10-05
inv_91034,sub_51435,210.0,2023-09-07
inv_91035,sub_52076,161.33,2023-10-16
inv_91036,sub_51938,474.49,2023-08-03
inv_91037,sub_52883,273.07,2024-10-22
inv_91038,sub_52485,907.14,2023-11-30
inv_91039,sub_53307,682.59,2023-11-17
inv_91040,sub_50974,1187.78,2024-06-25
inv_91041,sub_50938,556.25,2024-03-22
inv_91042,sub_53728,529.81,2023-09-16
inv_91043,sub_50294,299.47,2024-08-11
inv_91044,sub_53336,64.7,2024-04-27
inv_91045,sub_52621,1258.93,2023-09-15
inv_91046,sub_51017,208.71,2024-05-11
inv_91047,sub_52329,215.6,2023-01-03
inv_91048,sub_50760,1342.93,2023-05-21
inv_91049,sub_53833,294.63,2023-05-28
inv_91050,sub_50962,1023.84,2024-04-08
inv_91051,sub_53656,991.82,2024-11-04
inv_91052,sub_50940,251.03,2024-10-28
inv_91053,sub_52840,224.24,2024-05-28
inv_91055,sub_53258,107.62,2023-07-05
inv_91056,sub_52765,1111.06,2023-02-01
inv_91057,sub_50237,959.85,2023-05-23
inv_91058,sub_50250,646.73,2023-04-28
inv_91059,sub_50124,1137.03,2024-06-20
inv_91060,sub_51176,181.68,2023-01-25
inv_91061,sub_53315,1209.09,2024-08-20
inv_91062,sub_53726,994.47,2024-05-22
inv_91063,sub_51941,1036.74,2024-04-18
inv_91064,sub_51381,298.43,2023-05-23
inv_91065,sub_50992,833.02,2023-07-16
inv_91066,sub_52722,966.98,2024-04-26
inv_91067,sub_50841,1387.77,2023-10-30
inv_91068,sub_50595,192.16,2024-07-13
inv_91069,sub_51370,1074.56,2024-11-07
inv_91070,sub_51930,257.47,2023-06-23
inv_91071,sub_52108,1085.17,2023-01-20
inv_91072,sub_53331,1090.33,2024-12-22
inv_91073,sub_52850,350.71,2024-09-08
inv_91074,sub_50367,669.73,2023-10-29
inv_91075,sub_53912,1252.66,2023-08-06
inv_91076,sub_52270,1364.41,2024-10-26
inv_91077,sub_52192,665.0,2023-04-01
inv_91078,sub_52381,1484.18,2024-06-19
inv_91079,sub_50219,868.59,2024-07-05
inv_91080,sub_50425,1365.89,2023-11-03
inv_91081,sub_51307,507.09,2023-05-15
inv_91082,sub_52924,685.21,2023-11-24
inv_91083,sub_52613,314.42,2023-01-10
inv_91084,sub_53641,55.72,2023-04-24
inv_91086,sub_50897,1272.31,2023-06-13
inv_91087,sub_52299,579.76,2023-03-22
inv_91088,sub_50281,600.32,2024-09-10
inv_91089,sub_50515,746.31,2024-10-29
inv_91090,sub_50202,381.07,2024-07-19
inv_91091,sub_52435,364.65,2023-03-14
inv_91092,sub_52745,351.47,2024-12-14
inv_91093,sub_52704,1363.48,2024-03-13
inv_91094,sub_52686,402.1,2023-01-22
inv_91095,sub_53298,380.96,2024-12-30
inv_91096,sub_51340,686.69,2024-03-09
inv_91097,sub_52161,788.66,2024-05-16
inv_91098,sub_50604,893.03,2023-08-15
inv_91099,sub_50295,909.19,2023-03-19
inv_91100,sub_50159,1372.22,2024-07-09
inv_91101,sub_51428,1440.78,2023-10-06
inv_91102,sub_50046,574.81,2024-05-11
inv_91103,sub_53086,403.95,2024-06-12
inv_91104,sub_51990,1308.35,2023-08-14
inv_91105,sub_53669,841.81,2024-12-12
inv_91106,sub_53673,755.62,2024-05-10
inv_91107,sub_53342,416.19,2023-10-25
inv_91108,sub_52461,1326.34,2023-01-23
inv_91109,sub_53260,1256.84,2024-04-30
inv_91110,sub_52508,290.22,2023-05-26
inv_91111,sub_52154,567.65,2023-08-29
inv_91112,sub_53647,735.59,2024-02-11
inv_91113,sub_50599,314.22,2024-12-10
inv_91114,sub_51354,1144.31,2024-02-15
inv_91115,sub_50618,1391.41,2024-12-05
inv_91117,sub_50682,591.09,2024-02-21
inv_91118,sub_53352,1367.18,2023-09-06
inv_91119,sub_50500,1323.15,2024-01-10
inv_91120,sub_53275,761.08,2023-12-14
inv_91121,sub_50709,1427.74,2024-10-28
inv_91122,sub_50414,1411.47,2024-03-21
inv_91123,sub_50581,566.79,2024-09-07
inv_91124,sub_51466,1393.57,2023-08-07
inv_91125,sub_52379,410.5,2024-11-26
inv_91126,sub_52201,748.16,2023-07-10
inv_91127,sub_50547,396.36,2023-10-27
inv_91128,sub_52398,104.9,2023-07-25
inv_91129,sub_53271,395.86,2024-01-31
inv_91130,sub_53092,1155.75,2023-06-10
inv_91131,sub_51676,348.03,2023-11-11
inv_91132,sub_51043,463.28,2023-08-04
inv_91133,sub_50026,391.7,2023-01-19
inv_91134,sub_53469,568.42,2023-11-12
inv_91135,sub_51381,990.4,2024-06-26
inv_91136,sub_52502,596.99,2023-03-13
inv_91137,sub_52439,353.67,2024-04-09
inv_91138,sub_52008,1181.42,2023-06-23
inv_91139,sub_52257,596.42,2024-05-26
inv_91140,sub_51298,970.17,2024-03-20
inv_91141,sub_51655,1114.49,2023-01-25
inv_91142,sub_53233,747.25,2023-11-14
inv_91143,sub_51386,1051.15,2024-04-15
inv_91144,sub_53407,204.07,2024-04-20
inv_91145,sub_50428,697.87,2023-01-23
inv_91146,sub_51672,1494.01,2023-11-28
inv_91148,sub_51242,724.96,2023-05-17
inv_91149,sub_50826,133.65,2024-02-27
inv_91150,sub_52788,453.99,2023-06-07
inv_91151,sub_50188,244.49,2024-04-01
inv_91152,sub_51616,550.31,2024-05-14
inv_91153,sub_52349,657.28,2024-02-09
inv_91154,sub_53096,693.61,2024-06-18
inv_91155,sub_50330,1042.34,2023-11-03
inv_91156,sub_50934,1153.6,2024-12-10
inv_91157,sub_51110,706.04,2024-03-28
inv_91158,sub_53418,1116.2,2023-06-22
inv_91159,sub_50949,607.17,2024-12-15
inv_91160,sub_52330,589.5,2024-11-20
inv_91161,sub_51014,680.76,2024-03-13
inv_91162,sub_50490,289.05,2023-01-06
inv_91163,sub_53438,406.21,2023-12-28
inv_91164,sub_52548,750.54,2024-02-24
inv_91165,sub_51973,1275.39,2024-10-19
inv_91166,sub_53971,1183.09,2023-02-28
inv_91167,sub_51034,936.92,2023-02-01
inv_91168,sub_51621,1186.81,2024-10-20
inv_91169,sub_52450,266.62,2023-03-29
inv_91170,sub_53069,1414.23,2024-11-13
inv_91171,sub_53816,203.95,2023-12-22
inv_91172,sub_52704,572.19,2023-12-18
inv_91173,sub_53975,1196.99,2023-07-01
inv_91174,sub_52524,1292.79,2024-04-11
inv_91175,sub_52738,841.61,2024-10-07
inv_91176,sub_50776,619.79,2023-09-22
inv_91177,sub_52790,832.37,2024-12-25
inv_91179,sub_53765,920.72,2023-07-23
inv_91180,sub_52277,370.32,2023-12-14
inv_91181,sub_53226,1100.64,2023-06-04
inv_91182,sub_52561,1424.64,2024-07-27
inv_91183,sub_51582,1442.21,2023-06-10
inv_91184,sub_52766,1360.93,2023-07-26
inv_91185,sub_53465,1020.57,2023-04-21
inv_91186,sub_51082,1372.39,2023-08-22
inv_91187,sub_51298,1120.25,2023-02-04
inv_91188,sub_50790,1040.08,2024-09-12
inv_91189,sub_51846,795.35,2023-11-17
inv_91190,sub_50333,463.66,2023-03-14
inv_91191,sub_50723,43.39,2023-03-10
inv_91192,sub_50303,1153.26,2023-01-25
inv_91193,sub_51576,750.65,2024-05-13
inv_91194,sub_50942,1314.98,2024-07-11
inv_91195,sub_51307,278.86,2023-08-30
inv_91196,sub_51862,1399.36,2024-10-19
inv_91197,sub_53895,478.9,2024-04-20
inv_91198,sub_51702,200.61,2023-12-09
inv_91199,sub_51401,806.54,2023-10-17
inv_91200,sub_52392,1435.7,2024-05-04
inv_91201,sub_53146,302.48,2023-11-07
inv_91202,sub_50039,24.75,2023-04-24
inv_91203,sub_50307,1245.74,2024-01-01
inv_91204,sub_53472,228.97,2023-06-21
inv_91205,sub_51083,50.85,2024-05-05
inv_91206,sub_51733,1090.8,2024-05-08
inv_91207,sub_52141,579.7,2023-04-14
inv_91208,sub_52514,806.93,2024-01-26
inv_91210,sub_52117,315.15,2023-08-21
inv_91211,sub_50835,201.76,2024-03-25
inv_91212,sub_53369,951.31,2023-11-05
inv_91213,sub_51793,611.88,2023-07-17
inv_91214,sub_50353,79.2,2024-03-30
inv_91215,sub_51875,302.13,2024-01-12
