subscription_id,company_name,company_email,subscription_begin_date,cancel_date
sub_50481,Company_158,contact_158@example.com,2023-07-04,
sub_50482,Company_392,contact_392@example.com,2024-05-12,
sub_50483,Company_70,contact_70@example.com,2023-06-08,
sub_50484,Company_3,alt_3@example.com,2023-04-14,2024-01-18
sub_50485,Company_27,alt_27@example.com,2024-06-23,2024-08-01
sub_50486,Company_392,contact_392@example.com,2023-05-15,
sub_50487,Company_83,contact_83@example.com,2023-07-05,2024-09-22
sub_50488,Company_319,contact_319@example.com,2023-06-19,
sub_50489,Company_210,contact_210@example.com,2024-01-09,
sub_50490,Company_368,contact_368@example.com,2023-09-01,2024-05-05
sub_50491,Company_385,contact_385@example.com,2024-04-04,
sub_50492,Company_158,contact_158@example.com,2024-04-25,
sub_50493,Company_27,alt_27@example.com,2023-07-18,2024-02-11
sub_50494,Company_292,contact_292@example.com,2024-03-27,2024-12-08
sub_50495,Company_398,contact_398@example.com,2024-01-27,
sub_50497,Company_128,contact_128@example.com,2023-02-23,
sub_50498,Company_190,contact_190@example.com,2024-07-21,
sub_50499,Company_52,contact_52@example.com,2024-06-12,
sub_50500,Company_63,contact_63@example.com,2023-10-19,2023-12-20
sub_50501,Company_139,contact_139@example.com,2024-04-05,
sub_50502,Company_262,contact_262@example.com,2023-05-31,
sub_50503,Company_113,contact_113@example.com,2024-04-06,
sub_50504,Company_178,contact_178@example.com,2023-01-28,
sub_50505,Company_257,contact_257@example.com,2024-01-18,
sub_50506,Company_41,contact_41@example.com,2024-01-19,
sub_50507,Company_50,contact_50@example.com,2023-12-10,
sub_50508,Company_74,contact_74@example.com,2023-05-21,
sub_50509,Company_24,alt_24@example.com,2024-04-28,
sub_50510,Company_25,alt_25@example.com,2023-05-23,2024-07-04
sub_50511,Company_229,contact_229@example.com,2023-01-06,
sub_50512,Company_131,contact_131@example.com,2023-08-09,
sub_50513,Company_372,contact_372@example.com,2024-06-24,
sub_50514,Company_56,contact_56@example.com,2023-10-23,
sub_50515,Company_24,contact_24@example.com,2023-09-02,2024-04-23
sub_50516,Company_318,contact_318@example.com,2024-04-13,
sub_50517,Company_255,contact_255@example.com,2024-09-03,
sub_50518,Company_8,contact_8@example.com,2024-06-11,
sub_50519,Company_123,contact_123@example.com,2023-05-28,
sub_50520,Company_314,contact_314@example.com,2023-12-28,
sub_50521,Company_95,contact_95@example.com,2023-03-29,2024-01-11
sub_50522,Company_34,contact_34@example.com,2024-06-22,
sub_50523,Company_259,contact_259@example.com,2024-06-03,
sub_50524,Company_10,contact_10@example.com,2024-02-04,
sub_50525,Company_240,contact_240@example.com,2023-02-14,
sub_50526,Company_191,contact_191@example.com,2023-09-17,
sub_50528,Company_336,contact_336@example.com,2023-04-17,
sub_50529,Company_387,contact_387@example.com,2023-12-07,
sub_50530,Company_279,contact_279@example.com,2023-12-13,
sub_50531,Company_329,contact_329@example.com,2023-06-29,2024-09-16
sub_50532,Company_237,contact_237@example.com,2024-05-05,
sub_50533,Company_93,contact_93@example.com,2023-05-19,2023-07-10
sub_50534,Company_234,contact_234@example.com,2023-02-07,
sub_50535,Company_5,alt_5@example.com,2023-07-24,
sub_50536,Company_158,contact_158@example.com,2024-06-11,
sub_50537,Company_17,alt_17@example.com,2024-07-10,
sub_50538,Company_129,contact_129@example.com,2023-02-07,2024-03-18
sub_50539,Company_146,contact_146@example.com,2024-01-01,
sub_50540,Company_399,contact_399@example.com,2023-02-18,2024-05-26
sub_50541,Company_139,contact_139@example.com,2023-05-08,
sub_50542,Company_204,contact_204@example.com,2024-03-26,
sub_50543,Company_197,contact_197@example.com,2023-12-14,
sub_50544,Company_254,contact_254@example.com,2024-01-12,
sub_50545,Company_8,alt_8@example.com,2024-06-15,2024-11-18
sub_50546,Company_372,contact_372@example.com,2024-03-10,
sub_50547,Company_21,alt_21@example.com,2023-07-04,
sub_50548,Company_52,contact_52@example.com,2023-03-23,2023-09-26
sub_50549,Company_156,contact_156@example.com,2024-04-01,
sub_50550,Company_367,contact_367@example.com,2024-03-12,2024-06-25
sub_50551,Company_179,contact_179@example.com,2024-04-02,2024-05-13
sub_50552,Company_180,contact_180@example.com,2024-03-21,2024-08-28
sub_50553,Company_5,alt_5@example.com,2023-02-28,2023-04-27
sub_50554,Company_207,contact_207@example.com,2024-01-08,2024-10-16
sub_50555,Company_347,contact_347@example.com,2023-06-13,
sub_50556,Company_311,contact_311@example.com,2024-03-24,
sub_50557,Company_120,contact_120@example.com,2024-01-11,
sub_50559,Company_230,contact_230@example.com,2024-01-15,
sub_50560,Company_39,contact_39@example.com,2024-08-10,
sub_50561,Company_203,contact_203@example.com,2023-11-18,
sub_50562,Company_58,contact_58@example.com,2023-01-27,
sub_50563,Company_265,contact_265@example.com,2024-02-01,
sub_50564,Company_287,contact_287@example.com,2023-05-01,2023-10-02
sub_50565,Company_360,contact_360@example.com,2024-04-01,2024-08-08
sub_50566,Company_146,contact_146@example.com,2024-05-17,
sub_50567,Company_36,alt_36@example.com,2023-03-17,
sub_50568,Company_365,contact_365@example.com,2024-03-31,2024-06-03
sub_50569,Company_32,alt_32@example.com,2023-11-24,
sub_50570,Company_33,contact_33@example.com,2024-07-17,
sub_50571,Company_148,contact_148@example.com,2023-11-04,
sub_50572,Company_80,contact_80@example.com,2023-06-28,
sub_50573,Company_114,contact_114@example.com,2023-05-05,2023-09-04
sub_50574,Company_121,contact_121@example.com,2024-05-20,
sub_50575,Company_293,contact_293@example.com,2024-01-13,2024-09-28
sub_50576,Company_282,contact_282@example.com,2023-05-13,2024-04-10
sub_50577,Company_33,contact_33@example.com,2023-11-13,2024-06-23
sub_50578,Company_368,contact_368@example.com,2024-05-05,
sub_50579,Company_210,contact_210@example.com,2024-02-24,
sub_50580,Company_294,contact_294@example.com,2023-03-17,2023-06-09
sub_50581,Company_328,contact_328@example.com,2023-03-17,
sub_50582,Company_264,contact_264@example.com,2023-12-19,2024-03-13
sub_50583,Company_399,contact_399@example.com,2024-07-18,
sub_50584,Company_300,contact_300@example.com,2023-07-06,2024-08-22
sub_50585,Company_221,contact_221@example.com,2024-05-29,
sub_50586,Company_28,contact_28@example.com,2023-05-08,
sub_50587,Company_84,contact_84@example.com,2023-06-15,2023-12-17
sub_50588,Company_115,contact_115@example.com,2023-12-21,2024-10-01
sub_50590,Company_282,contact_282@example.com,2023-10-09,2024-01-01
sub_50591,Company_314,contact_314@example.com,2024-06-30,
sub_50592,Company_86,contact_86@example.com,2024-08-29,
sub_50593,Company_78,contact_78@example.com,2023-06-25,2024-06-16
sub_50594,Company_309,contact_309@example.com,2023-12-12,
sub_50595,Company_288,contact_288@example.com,2023-02-12,2024-04-29
sub_50596,Company_41,contact_41@example.com,2023-02-16,2024-01-30
sub_50597,Company_135,contact_135@example.com,2023-08-04,
sub_50598,Company_316,contact_316@example.com,2023-02-01,2023-11-02
sub_50599,Company_279,contact_279@example.com,2023-10-24,2024-10-06
sub_50600,Company_247,contact_247@example.com,2023-09-08,2024-11-13
sub_50601,Company_207,contact_207@example.com,2023-11-01,
sub_50602,Company_30,contact_30@example.com,2023-06-11,
sub_50603,Company_237,contact_237@example.com,2023-07-28,2024-02-07
sub_50604,Company_160,contact_160@example.com,2023-11-23,2024-12-22
sub_50605,Company_176,contact_176@example.com,2024-02-13,2024-05-09
sub_50606,Company_263,contact_263@example.com,2024-07-29,
sub_50607,Company_238,contact_238@example.com,2023-05-06,
sub_50608,Company_72,contact_72@example.com,2023-04-10,
sub_50609,Company_196,contact_196@example.com,2024-03-04,2024-07-29
sub_50610,Company_81,contact_81@example.com,2023-12-02,
sub_50611,Company_295,contact_295@example.com,2023-11-17,2024-03-13
sub_50612,Company_255,contact_255@example.com,2024-06-11,
sub_50613,Company_255,contact_255@example.com,2023-11-12,
sub_50614,Company_201,contact_201@example.com,2024-06-01,
sub_50615,Company_123,contact_123@example.com,2023-08-09,
sub_50616,Company_25,contact_25@example.com,2023-10-16,
sub_50617,Company_31,alt_31@example.com,2024-04-26,
sub_50618,Company_33,alt_33@example.com,2023-04-21,
sub_50619,Company_135,contact_135@example.com,2024-01-10,
sub_50621,Company_291,contact_291@example.com,2024-07-29,
sub_50622,Company_147,contact_147@example.com,2023-03-17,
sub_50623,Company_391,contact_391@example.com,2024-07-17,2024-12-27
sub_50624,Company_319,contact_319@example.com,2023-05-02,2023-07-26
sub_50625,Company_201,contact_201@example.com,2024-01-18,
sub_50626,Company_173,contact_173@example.com,2024-07-25,
sub_50627,Company_187,contact_187@example.com,2023-05-28,2023-09-26
sub_50628,Company_205,contact_205@example.com,2024-05-27,
sub_50629,Company_70,contact_70@example.com,2023-12-08,
sub_50630,Company_242,contact_242@example.com,2024-06-15,
sub_50631,Company_76,contact_76@example.com,2024-06-11,
sub_50632,Company_313,contact_313@example.com,2023-11-23,
sub_50633,Company_315,contact_315@example.com,2023-11-03,
sub_50634,Company_24,alt_24@example.com,2024-06-05,
sub_50635,Company_250,contact_250@example.com,2024-07-30,
sub_50636,Company_243,contact_243@example.com,2023-01-18,
sub_50637,Company_56,contact_56@example.com,2024-03-02,
sub_50638,Company_157,contact_157@example.com,2023-01-28,
sub_50639,Company_335,contact_335@example.com,2024-08-15,
sub_50640,Company_116,contact_116@example.com,2023-02-22,
sub_50641,Company_268,contact_268@example.com,2024-01-25,2024-04-29
sub_50642,Company_124,contact_124@example.com,2023-02-02,2023-12-12
sub_50643,Company_56,contact_56@example.com,2023-07-15,
sub_50644,Company_214,contact_214@example.com,2023-06-05,2024-01-22
sub_50645,Company_210,contact_210@example.com,2024-05-28,
sub_50646,Company_313,contact_313@example.com,2024-04-27,
sub_50647,Company_34,alt_34@example.com,2023-03-05,
sub_50648,Company_106,contact_106@example.com,2024-07-28,
sub_50649,Company_339,contact_339@example.com,2024-05-04,
sub_50650,Company_192,contact_192@example.com,2023-11-18,
sub_50652,Company_395,contact_395@example.com,2023-09-28,
sub_50653,Company_126,contact_126@example.com,2023-10-13,
sub_50654,Company_152,contact_152@example.com,2023-10-23,
sub_50655,Company_360,contact_360@example.com,2024-05-15,
sub_50656,Company_286,contact_286@example.com,2023-10-08,
sub_50657,Company_346,contact_346@example.com,2024-07-10,
sub_50658,Company_202,contact_202@example.com,2023-12-20,
sub_50659,Company_11,alt_11@example.com,2023-05-30,
sub_50660,Company_365,contact_365@example.com,2023-03-22,2023-10-05
sub_50661,Company_335,contact_335@example.com,2023-09-20,
sub_50662,Company_103,contact_103@example.com,2024-07-05,2024-12-10
sub_50663,Company_356,contact_356@example.com,2023-10-06,
sub_50664,Company_379,contact_379@example.com,2024-08-23,
sub_50665,Company_124,contact_124@example.com,2023-02-21,2024-02-18
sub_50666,Company_115,contact_115@example.com,2023-08-27,
sub_50667,Company_169,contact_169@example.com,2024-04-28,2024-07-08
sub_50668,Company_70,contact_70@example.com,2023-01-06,2023-11-03
sub_50669,Company_80,contact_80@example.com,2024-02-21,
sub_50670,Company_243,contact_243@example.com,2024-05-03,
sub_50671,Company_102,contact_102@example.com,2023-10-22,
sub_50672,Company_30,contact_30@example.com,2023-04-02,
sub_50673,Company_273,contact_273@example.com,2023-02-08,2024-06-09
sub_50674,Company_213,contact_213@example.com,2023-06-30,2024-11-09
sub_50675,Company_28,alt_28@example.com,2024-02-11,
sub_50676,Company_253,contact_253@example.com,2023-07-10,2024-11-20
sub_50677,Company_148,contact_148@example.com,2023-02-08,
sub_50678,Company_308,contact_308@example.com,2023-04-20,2024-08-27
sub_50679,Company_145,contact_145@example.com,2024-04-10,
sub_50680,Company_278,contact_278@example.com,2024-06-20,
sub_50681,Company_68,contact_68@example.com,2024-05-31,
sub_50683,Company_83,contact_83@example.com,2024-04-14,
sub_50684,Company_131,contact_131@example.com,2023-07-10,2023-08-06
sub_50685,Company_4,alt_4@example.com,2023-10-30,2024-09-04
sub_50686,Company_98,contact_98@example.com,2023-06-29,2024-05-26
sub_50687,Company_207,contact_207@example.com,2024-03-13,
sub_50688,Company_205,contact_205@example.com,2023-04-08,2023-07-31
sub_50689,Company_244,contact_244@example.com,2023-11-28,
sub_50690,Company_127,contact_127@example.com,2023-01-07,
sub_50691,Company_228,contact_228@example.com,2023-10-01,
sub_50692,Company_370,contact_370@example.com,2024-08-09,
sub_50693,Company_184,contact_184@example.com,2023-08-30,2023-10-20
sub_50694,Company_238,contact_238@example.com,2023-11-11,
sub_50695,Company_257,contact_257@example.com,2023-11-15,
sub_50696,Company_151,contact_151@example.com,2024-01-12,
sub_50697,Company_68,contact_68@example.com,2024-05-04,
sub_50698,Company_310,contact_310@example.com,2024-01-18,2024-09-06
sub_50699,Company_241,contact_241@example.com,2024-07-04,
sub_50700,Company_340,contact_340@example.com,2023-08-12,
sub_50701,Company_386,contact_386@example.com,2024-09-02,
sub_50702,Company_3,alt_3@example.com,2023-03-25,
sub_50703,Company_360,contact_360@example.com,2024-01-06,2024-03-05
sub_50704,Company_57,contact_57@example.com,2023-03-05,
sub_50705,Company_258,contact_258@example.com,2023-07-27,
sub_50706,Company_84,contact_84@example.com,2023-12-02,
sub_50707,Company_266,contact_266@example.com,2024-03-28,2024-06-15
sub_50708,Company_367,contact_367@example.com,2024-08-20,
sub_50709,Company_46,contact_46@example.com,2024-06-06,
sub_50710,Company_14,alt_14@example.com,2023-02-26,
sub_50711,Company_212,contact_212@example.com,2024-04-12,
sub_50712,Company_29,contact_29@example.com,2024-07-26,
sub_50714,Company_130,contact_130@example.com,2023-01-04,
sub_50715,Company_37,contact_37@example.com,2023-02-16,
sub_50716,Company_32,contact_32@example.com,2024-07-08,2024-08-27
sub_50717,Company_35,contact_35@example.com,2024-04-28,
sub_50718,Company_92,contact_92@example.com,2023-05-19,2024-07-04
sub_50719,Company_373,contact_373@example.com,2024-03-06,2024-10-03
sub_50720,Company_195,contact_195@example.com,2024-04-04,
sub_50721,Company_193,contact_193@example.com,2024-01-20,2024-03-21
sub_50722,Company_338,contact_338@example.com,2024-07-06,2024-10-02
sub_50723,Company_178,contact_178@example.com,2023-05-02,2023-08-21
sub_50724,Company_201,contact_201@example.com,2024-06-25,2024-09-18
sub_50725,Company_114,contact_114@example.com,2023-01-04,
sub_50726,Company_152,contact_152@example.com,2024-04-19,
sub_50727,Company_368,contact_368@example.com,2024-07-11,
sub_50728,Company_272,contact_272@example.com,2024-01-24,
sub_50729,Company_117,contact_117@example.com,2023-09-11,
sub_50730,Company_141,contact_141@example.com,2023-07-13,2024-11-23
sub_50731,Company_391,contact_391@example.com,2023-04-26,2023-06-01
sub_50732,Company_214,contact_214@example.com,2023-01-17,
sub_50733,Company_51,contact_51@example.com,2024-08-31,
sub_50734,Company_344,contact_344@example.com,2023-02-19,2023-07-14
sub_50735,Company_205,contact_205@example.com,2024-03-25,
sub_50736,Company_386,contact_386@example.com,2023-02-27,
sub_50737,Company_148,contact_148@example.com,2023-08-28,2024-11-07
sub_50738,Company_294,contact_294@example.com,2023-11-23,
sub_50739,Company_344,contact_344@example.com,2023-11-25,
sub_50740,Company_73,contact_73@example.com,2024-06-17,
sub_50741,Company_140,contact_140@example.com,2023-03-04,2024-01-03
sub_50742,Company_376,contact_376@example.com,2023-06-29,2024-06-03
sub_50743,Company_284,contact_284@example.com,2024-05-22,2024-07-05
sub_50745,Company_268,contact_268@example.com,2023-11-23,
sub_50746,Company_76,contact_76@example.com,2023-11-04,
sub_50747,Company_275,contact_275@example.com,2024-04-29,2024-09-19
sub_50748,Company_153,contact_153@example.com,2023-05-28,
sub_50749,Company_29,contact_29@example.com,2024-07-29,
sub_50750,Company_213,contact_213@example.com,2024-07-24,
sub_50751,Company_68,contact_68@example.com,2024-02-02,
sub_50752,Company_169,contact_169@example.com,2023-03-22,
sub_50753,Company_189,contact_189@example.com,2023-04-05,2024-01-24
sub_50754,Company_97,contact_97@example.com,2023-02-22,
sub_50755,Company_309,contact_309@example.com,2023-02-10,
sub_50756,Company_11,alt_11@example.com,2024-08-24,
sub_50757,Company_343,contact_343@example.com,2024-07-26,
sub_50758,Company_170,contact_170@example.com,2023-11-07,
sub_50759,Company_7,contact_7@example.com,2023-08-05,
sub_50760,Company_379,contact_379@example.com,2023-05-01,2024-06-06
sub_50761,Company_245,contact_245@example.com,2023-09-06,2024-09-16
sub_50762,Company_104,contact_104@example.com,2024-02-11,
sub_50763,Company_122,contact_122@example.com,2024-07-19,
sub_50764,Company_397,contact_397@example.com,2023-10-17,
sub_50765,Company_332,contact_332@example.com,2024-01-03,
sub_50766,Company_262,contact_262@example.com,2024-05-24,
sub_50767,Company_50,contact_50@example.com,2024-04-25,
sub_50768,Company_29,alt_29@example.com,2023-11-24,
sub_50769,Company_104,contact_104@example.com,2024-01-15,
sub_50770,Company_288,contact_288@example.com,2023-08-15,
